attendance,endDate,eventID,name,roomNights,rooms,sqft,startDate,subDate,type,isBooked,baselinePrice,cost
18000,43372,16820,Metro Atlanta Heart Walk,1,['Yellow Lot Combined'],0,43372,43212,CHRTY,1,,
164,43121,16822,Force of Will,1,"['Meeting Room B401-B402', ' Meeting Room B402']",9276,43120,43097,GAM,1,,
15,43345,16844,GES/International Woodworking Fair,1,"['Marshalling Yard 1', ' Marshalling Yard 2', ' Marshalling Yard 3', ' Yellow Lot North']",9778000,43320,43032,P,1,,
20,43052,16847,Starbucks Equipment Display Meeting,1,['Meeting Room C104'],4656,43049,43039,MEET,1,,
3000,43120,16848,Hosea Feed The Hungry & Homeless,1,"['Building A Kitchen', ' Exhibit Hall A2', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A310', ' Meeting Room A312']",262515,43120,43116,ME,1,,
4130,43357,16856,AWS 2018 Summit Atlanta,912,"['Exhibit Hall A1', ' Exhibit Hall A2', ' Exhibit Hall A3', ' Hall A3 Marshaling Yard', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311-A312', ' Meeting Room A313-A314', ' Meeting Room A315-A316', ' Meeting Room A411', ' Meeting Room A412']",1905935,43353,43298,MEET,1,,
580,43205,16869,Wekfest Auto Show,1,"['Exhibit Hall C2', ' Hall C2 Show Office']",106223,43205,43048,EXH,1,,
800,43184,16910,Nritya Natya Kala Bharti,1,"['Meeting Room A412', ' Sidney Marcus Auditorium']",36866,43183,43069,CON,1,,
500,43219,16920,IO Solution Examination,1,"['Meeting Room B405-B407', ' Meeting Room B411']",11476,43219,43098,MEET,1,,
300,43161,16921,"The Total Health Forum, Hosted by the NBA and Kaiser Permanente",200,"['Georgia Ballroom 1', ' Georgia Ballroom 1-3', ' Georgia Ballroom 2', ' Georgia Ballroom 3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C301', ' Meeting Room C302']",88286,43158,43159,MEET,1,,
200,43056,16927,Heaven,1,"['Building C Bus Lane', ' Building C Entrance at Northside Drive', ' Building C Level 1 Concourse', ' Building C Level 2 Entrance', ' Building C Loading Docks', ' Building C Lobby - South', ' Exhibit Hall C1', ' Georgia Ballroom 1', ' Georgia Ballroom 2', ' Georgia Ballroom 3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Gold Deck', ' Gold Deck Turnaround', ' Room C102 Auditorium', ' West Plaza']",1621359,43052,43048,FILM,1,,
3100,43370,16928,Atlanta Food and Wine Show,50,"['Exhibit Hall A2', ' Georgia State Hospitality Learning Center', ' Meeting Room A311', ' Meeting Room A312']",277306,43369,43138,CONV,1,,
3000,43548,16964,Georgia Bridal & Wedding Expo,1,['Exhibit Hall B1'],268500,43547,43154,PUB,1,,
17607,43163,16987,Monster Energy Supercross Pit Party,1,"['Building B Registration Hall', ' Exhibit Hall B1', ' Exhibit Halls B2-B4 Combined', ' Meeting Room B401-B402', ' Yellow Lot North East']",1860901,43162,43076,COMP,1,,
2500,43181,16988,Get Motivated,1,"['Exhibit Hall B1', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B207']",198475,43180,43165,MEET,1,,
8000,43393,17004,JDRF Walk,1,"['Blue Lot', ' Yellow Lot Combined', ' Yellow Lot North']",0,43392,43164,CHRTY,1,,
20,43146,17027,Hinman Dental - Keynote/Speaker Meeting/Dinner 2018,1,"['Meeting Room A401', ' Sidney Marcus Auditorium']",16909,43146,43124,ME,1,,
300,43134,17053,Rent Due Comedy Show Starring WatchJazzy as Toya Turn Up,1,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",16435,43134,43081,OTH,1,,
1500,43583,17065,Herbalife,1,"['Executive Boardroom', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B405-B406', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",253241,43580,43175,MEET,1,,
1384,43219,17066,Herbalife,300,"['Authority Boardroom', ' Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Meeting Room C202-C204', ' Meeting Room C206', ' Meeting Room C301', ' Meeting Room C302']",147407,43216,43175,MEET,1,,
400,43121,17069,Americans Serving Americans,100,['Meeting Room B405-B407'],11016,43120,43104,MEET,1,,
1730,43385,17071,Leadercast Women 2018,1,"['Executive Boardroom', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A412', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",86165,43385,43220,MEET,1,,
900,43267,17109,National Step League 7th Annual National Championship Step Show,1,"['Meeting Room A402', ' Meeting Room A403', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",20234,43267,43133,COMP,1,,
1500,43548,17152,Starpower International Talent Competition,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C206', ' Meeting Room C301', ' Meeting Room C302']",112404,43547,43130,COMP,1,,
35000,43176,17154,DIAMOND JUBILEE USA MULAQAT,21118,"['Blue Lot', ' Building B Connector Overlook', ' Building C Connector Overlook', ' Building C Kitchen', ' Exhibit Hall A2', ' Exhibit Hall A3', ' Exhibit Hall B4', ' Exhibit Hall B5', ' Exhibit Hall C2', ' Exhibit Hall C3', ' Exhibit Hall C4', ' Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Gold Deck', ' Hall A3 Marshaling Yard', ' Hall C2 Show Office', ' Hall C3a Show Office', ' Hall C4 Show Office', ' Marshalling Yard 3', ' Marshalling Yard 4', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C202-C204', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Room C101 Auditorium', ' Room C102 Auditorium', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Galleria', ' Yellow Lot Combined', ' Yellow Lot North', ' Yellow Lot South']",7633078,43173,43140,OTH,1,,
1,43109,17155,Star Season 2 Basecamp,1,['Marshalling Yard 1'],160000,43109,43104,FILM,1,,
975,43349,17191,HR Star Conference,1,"['Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404-A405', ' Meeting Room A411-A412']",19186,43349,43158,CONF,1,,
70,43122,17194,Councilmember Ivory Young Town Hall Meeting,1,['Room C101 Auditorium'],5163,43122,43105,MEET,1,,
460,43366,17205,Empire Mock Trials,530,"['Executive Boardroom', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A404', ' Meeting Room A404-A405', ' Meeting Room A406-A407', ' Meeting Room A408', ' Meeting Room A410', ' Meeting Room A411-A412b', ' Meeting Room A412A']",124548,43364,43257,MEET,1,,
260,43159,17211,FBI's Domestic Security Alliance Council,100,"['Georgia Ballroom 2', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C211']",7052,43158,43146,MEET,1,,
1200,43225,17226,Alphas of Atlanta Foundation Inc,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room']",27191,43225,43109,REC,1,,
10,43102,17265,Passion Conferences,0,['Yellow Lot Combined'],0,43102,43103,P,1,,
750,43188,17267,Central Atlanta Progress Annual Meeting,1,"['Meeting Room A402', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth""]",34032,43188,43112,ME,1,,
1500,43569,17330,Revolution Talent,1,"['Georgia Ballroom 2', ' Georgia Ballroom 3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C205', ' Meeting Room C301', ' Meeting Room C302']",88617,43567,43308,COMP,1,,
150,43250,17331,Social Security Administration Examination,1,"['Meeting Room C207', ' Meeting Room C210', ' Meeting Room C211-C213']",11718,43249,43160,MEET,1,,
1500,43583,17343,NexStar National Talent Competition,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C301', ' Meeting Room C302']",104562,43582,43413,COMP,1,,
80,43340,17364,Live Nation - MBS Truck Staging,1,"['Exhibit Halls A1-A2 Combined', ' Marshalling Yard 4']",2403000,43332,43332,CON,1,,
200,43435,17370,ESPN College Game Day,1,"['International Plaza', ' Marshalling Yard 3a', ' Thomas Murphy Ballroom Galleria']",704860,43431,43432,COMP,1,,
300,43274,17372,Fling - Layers of Music,1,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",16435,43274,43208,CON,1,,
1626,43440,17381,2018 Georgia Association for Positive Behavior Supports Conference,500,"['Building A Registration Hall', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411-A412', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer']",200362,43438,43161,CONV,1,,
10,43139,17386,The Expo Group/KeHE,1,['Marshalling Yard 1'],960000,43134,43112,P,1,,
14637,43295,17400,V-103 Car and Bike Show,1,"['Building A Registration Hall', ' Building B Registration Hall', ' Exhibit Hall B1', ' Exhibit Hall B2', ' Exhibit Hall B3', ' Exhibit Hall B4', ' Exhibit Hall B5', ' Gold Deck', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B301', ' Meeting Room B302-B305', ' Meeting Room B306']",2630934,43295,43266,PUB,1,,
400,43237,17410,Fulton State of the County Luncheon,1,"['Georgia Ballroom 1', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Meeting Room C301', ' Meeting Room C302']",26794,43237,43222,ME,1,,
900,43259,17417,Herzing University Commencement,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio']",41368,43259,43172,GRAD,1,,
667,43299,17442,CONFIDENTIAL - Chase for Business Conference 2018,141,"['Georgia Ballroom 1-3', ' Gold Deck Turnaround', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108-C109', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302']",132386,43298,43221,MEET,1,,
100,43127,17469,Shoeniverse,1,"['JA BizTown Courtyard', ' JA BizTown Pre-Function Area', ' JA Finance Park Check-In']",0,43127,43122,MKT,1,,
3000,43253,17485,American Taekwondo United National Championship,1,['Exhibit Hall A2'],172000,43252,43133,COMP,1,,
2000,43449,17487,Celebration Bowl - International Plaza Activation,1,"['International Plaza', ' Marshalling Yard 1']",508780,43448,43432,COMP,1,,
4400,43436,17515,CHEERSPORT ATLANTA GRAND CHAMPIONSHIP,200,"['Exhibit Hall A3', ' Meeting Room A309']",211897,43436,43333,COMP,1,,
958,43211,17531,FCS Spring Fair,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Meeting Room C301', ' Meeting Room C302']",32754,43211,43157,EXH,1,,
2100,43542,17554,Skin Inc. Face & Body Spa Expo and Conference Southeast,487,"['Georgia Ballroom 1-3', ' Meeting Room C201', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302']",160052,43541,43199,MEET,1,,
600,43253,17555,Pulse Boxing Match,1,['Meeting Room A411-A412'],11291,43253,43188,GAM,1,,
2166,43366,17566,"SGI-USA 50,000 Lions of Justice Festival",1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Marshalling Yard 3', ' Meeting Room C206', ' Meeting Room C301', ' Meeting Room C302']",240936,43366,43168,CONF,1,,
2000,43481,17577,Eggs & Issues,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio']",82736,43481,43221,ME,1,,
1150,43273,17578,"Jack & Jill of America, Inc. Southeastern Region",1,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Thomas Murphy Ballroom 2-3', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",51305,43273,43147,OTH,1,,
55,43250,17610,Chick-Fil-A Inc.Vision & Values Tour,1,['JA BizTown Pre-Function Area'],0,43250,43138,ME,1,,
700,43394,17638,Battle of the Dancelines,1,"['Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",27598,43394,43292,COMP,1,,
2610,43422,17666,Georgia Bridal & Wedding Expo,1,"['Exhibit Hall C1', ' Exhibit Hall C2', ' Hall C1 Show Office']",209252,43422,43154,PUB,1,,
4250,43534,17678,Rite of Election,1,"['Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",51738,43534,43206,CONF,1,,
800,43183,17707,Wendy's March Madness Activation,1,['International Plaza'],283170,43181,43168,OTH,1,,
225,43206,17721,Boss Level,1,"['Building C Bus Lane', ' Building C Entrance at Northside Drive', ' Building C Level 2 Concourse', ' Building C Lobby - North', ' Building C Lobby - South', ' Exhibit Hall C1', ' Gold Deck', ' Hall C1 Show Office', ' International Blvd - GWCC', ' Marshalling Yard 1', ' Marshalling Yard 4', ' Room C101 Auditorium', ' Room C102 Auditorium', ' West Plaza', ' Yellow Lot North West']",1472591,43206,43199,FILM,1,,
4000,43351,17769,Walk to Defeat ALS,1,['International Plaza'],283170,43351,43236,CHRTY,1,,
15000,43513,17773,Hot Chocolate 5K/15K,1,['Entire Park'],0,43513,43269,SPORT,1,,
390,43237,17780,Our Promise Kick-Off Meeting (Session 1),1,"['Meeting Room A401', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A411-A412', ' Meeting Room B301', ' Meeting Room B302-B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B308', ' Meeting Room B310', ' Meeting Room B311']",99115,43208,43188,MEET,1,,
4680,43296,17791,SEC Summer Fest,1,"['Game Plaza', ' International Blvd - Park']",0,43296,43269,PRTY,1,,
60,43272,17834,The American Express Leadership Academy,1,"['Meeting Room B405', ' Meeting Room B406', ' Meeting Room B407']",10992,43271,43252,MEET,1,,
2500,43247,17837,Southeast Regional Championships,1,"['Executive Boardroom', ' Exhibit Hall B5', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218']",487177,43245,43208,COMP,1,,
2400,43282,17838,USAW Kids National 2018,114,"['Exhibit Hall A2', ' Exhibit Hall A3', ' Meeting Room A307', ' Meeting Room A309', ' Meeting Room A311', ' Meeting Room A312']",600198,43280,43201,COMP,1,,
50000,43520,17841,Monster Jam - GWCC BUDGET,1,['Stadium'],0,43519,43166,COMP,1,,
1700,43226,17844,Hansraj Hans and group MUBARAKAN,1,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",16435,43226,43188,CON,1,,
150,43191,17906,Roman Catholic Archdiocese of Atlanta,1,['Meeting Room A410'],3331,43191,43173,MEET,1,,
750,43271,17914,Scaling New Heights Conference,5250,"['Executive Boardroom', ' Exhibit Hall A2', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A307', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311-A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A404', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium']",786790,43268,43178,MEET,1,,
